target,input_1,input_2,input_3,input_4,input_5,input_6,target_t-1,target_t-2,target_t-3,target_t-4,target_t-5,target_t-6,input_1_t-1,input_1_t-2,input_1_t-3,input_1_t-4,input_1_t-5,input_1_t-6,input_2_t-1,input_2_t-2,input_2_t-3,input_2_t-4,input_2_t-5,input_2_t-6,input_3_t-1,input_3_t-2,input_3_t-3,input_3_t-4,input_3_t-5,input_3_t-6,input_4_t-1,input_4_t-2,input_4_t-3,input_4_t-4,input_4_t-5,input_4_t-6,input_5_t-1,input_5_t-2,input_5_t-3,input_5_t-4,input_5_t-5,input_5_t-6,input_6_t-1,input_6_t-2,input_6_t-3,input_6_t-4,input_6_t-5,input_6_t-6
78.60502951487955,8295.17023606642,0.047229642732860455,0.8594843617110026,98.29247412413888,9.73083789179126,48.11059071557696,78.90732008264658,75.3544386836531,83.17470077191122,77.66390350839279,79.96844072284293,82.00090642023366,7952.811692061307,8245.773331840199,8234.782017002099,7916.482028229657,8288.494759737214,7969.716218398816,-0.27589160478778485,0.1373493045725338,-0.11625955744156258,0.08805153971818314,0.22156526710117586,0.010859993198426565,-1.7451532108469685,-1.5392517028193033,2.555645990917599,-1.64635251551708,2.204542214689738,-2.354544284475134,100.95973722723983,94.98553125479806,104.12630529501493,88.05202263577706,93.92988148733788,96.68847525113306,11.223048958414472,10.72995867388004,12.827703934914215,14.234610104368025,13.01273897116393,11.664514641830596,62.20186666537638,58.57972538831665,49.78156008054325,48.02614153843294,51.064578200440984,39.306804585102796
78.07806015839166,7817.952772763163,0.24700250733860862,-1.0034826750135046,105.71157651973604,13.864818101006524,48.75086702346206,78.60502951487955,78.90732008264658,75.3544386836531,83.17470077191122,77.66390350839279,79.96844072284293,8295.17023606642,7952.811692061307,8245.773331840199,8234.782017002099,7916.482028229657,8288.494759737214,0.047229642732860455,-0.27589160478778485,0.1373493045725338,-0.11625955744156258,0.08805153971818314,0.22156526710117586,0.8594843617110026,-1.7451532108469685,-1.5392517028193033,2.555645990917599,-1.64635251551708,2.204542214689738,98.29247412413888,100.95973722723983,94.98553125479806,104.12630529501493,88.05202263577706,93.92988148733788,9.73083789179126,11.223048958414472,10.72995867388004,12.827703934914215,14.234610104368025,13.01273897116393,48.11059071557696,62.20186666537638,58.57972538831665,49.78156008054325,48.02614153843294,51.064578200440984
78.00343139632102,7925.015614684496,0.1489704287426301,0.30043375410660644,97.28060785287677,12.041391918726822,52.249515453530684,78.07806015839166,78.60502951487955,78.90732008264658,75.3544386836531,83.17470077191122,77.66390350839279,7817.952772763163,8295.17023606642,7952.811692061307,8245.773331840199,8234.782017002099,7916.482028229657,0.24700250733860862,0.047229642732860455,-0.27589160478778485,0.1373493045725338,-0.11625955744156258,0.08805153971818314,-1.0034826750135046,0.8594843617110026,-1.7451532108469685,-1.5392517028193033,2.555645990917599,-1.64635251551708,105.71157651973604,98.29247412413888,100.95973722723983,94.98553125479806,104.12630529501493,88.05202263577706,13.864818101006524,9.73083789179126,11.223048958414472,10.72995867388004,12.827703934914215,14.234610104368025,48.75086702346206,48.11059071557696,62.20186666537638,58.57972538831665,49.78156008054325,48.02614153843294
78.43378235672044,8105.610642283518,-0.21178858828510005,2.6383286194833264,101.34814379418579,12.943343627085618,43.79339590170082,78.00343139632102,78.07806015839166,78.60502951487955,78.90732008264658,75.3544386836531,83.17470077191122,7925.015614684496,7817.952772763163,8295.17023606642,7952.811692061307,8245.773331840199,8234.782017002099,0.1489704287426301,0.24700250733860862,0.047229642732860455,-0.27589160478778485,0.1373493045725338,-0.11625955744156258,0.30043375410660644,-1.0034826750135046,0.8594843617110026,-1.7451532108469685,-1.5392517028193033,2.555645990917599,97.28060785287677,105.71157651973604,98.29247412413888,100.95973722723983,94.98553125479806,104.12630529501493,12.041391918726822,13.864818101006524,9.73083789179126,11.223048958414472,10.72995867388004,12.827703934914215,52.249515453530684,48.75086702346206,48.11059071557696,62.20186666537638,58.57972538831665,49.78156008054325
70.77966937879748,8127.106472481382,0.11897735363386985,-2.650451774372481,108.41257620903447,10.108033029601756,56.02654900781944,78.43378235672044,78.00343139632102,78.07806015839166,78.60502951487955,78.90732008264658,75.3544386836531,8105.610642283518,7925.015614684496,7817.952772763163,8295.17023606642,7952.811692061307,8245.773331840199,-0.21178858828510005,0.1489704287426301,0.24700250733860862,0.047229642732860455,-0.27589160478778485,0.1373493045725338,2.6383286194833264,0.30043375410660644,-1.0034826750135046,0.8594843617110026,-1.7451532108469685,-1.5392517028193033,101.34814379418579,97.28060785287677,105.71157651973604,98.29247412413888,100.95973722723983,94.98553125479806,12.943343627085618,12.041391918726822,13.864818101006524,9.73083789179126,11.223048958414472,10.72995867388004,43.79339590170082,52.249515453530684,48.75086702346206,48.11059071557696,62.20186666537638,58.57972538831665
75.27424936067112,8297.24780383254,-0.0408998015806894,2.230609958373673,97.84316994366306,13.390420947913215,50.46147666144102,70.77966937879748,78.43378235672044,78.00343139632102,78.07806015839166,78.60502951487955,78.90732008264658,8127.106472481382,8105.610642283518,7925.015614684496,7817.952772763163,8295.17023606642,7952.811692061307,0.11897735363386985,-0.21178858828510005,0.1489704287426301,0.24700250733860862,0.047229642732860455,-0.27589160478778485,-2.650451774372481,2.6383286194833264,0.30043375410660644,-1.0034826750135046,0.8594843617110026,-1.7451532108469685,108.41257620903447,101.34814379418579,97.28060785287677,105.71157651973604,98.29247412413888,100.95973722723983,10.108033029601756,12.943343627085618,12.041391918726822,13.864818101006524,9.73083789179126,11.223048958414472,56.02654900781944,43.79339590170082,52.249515453530684,48.75086702346206,48.11059071557696,62.20186666537638
79.15341437918597,7825.788091130574,0.05146585942111681,2.0656416590074045,94.09142979153289,13.784219034662996,54.94425470164228,75.27424936067112,70.77966937879748,78.43378235672044,78.00343139632102,78.07806015839166,78.60502951487955,8297.24780383254,8127.106472481382,8105.610642283518,7925.015614684496,7817.952772763163,8295.17023606642,-0.0408998015806894,0.11897735363386985,-0.21178858828510005,0.1489704287426301,0.24700250733860862,0.047229642732860455,2.230609958373673,-2.650451774372481,2.6383286194833264,0.30043375410660644,-1.0034826750135046,0.8594843617110026,97.84316994366306,108.41257620903447,101.34814379418579,97.28060785287677,105.71157651973604,98.29247412413888,13.390420947913215,10.108033029601756,12.943343627085618,12.041391918726822,13.864818101006524,9.73083789179126,50.46147666144102,56.02654900781944,43.79339590170082,52.249515453530684,48.75086702346206,48.11059071557696
72.93097496397073,7995.052359779747,-0.2166735504651438,-2.747535023203847,95.89933613565847,14.468650616110837,51.43735803481997,79.15341437918597,75.27424936067112,70.77966937879748,78.43378235672044,78.00343139632102,78.07806015839166,7825.788091130574,8297.24780383254,8127.106472481382,8105.610642283518,7925.015614684496,7817.952772763163,0.05146585942111681,-0.0408998015806894,0.11897735363386985,-0.21178858828510005,0.1489704287426301,0.24700250733860862,2.0656416590074045,2.230609958373673,-2.650451774372481,2.6383286194833264,0.30043375410660644,-1.0034826750135046,94.09142979153289,97.84316994366306,108.41257620903447,101.34814379418579,97.28060785287677,105.71157651973604,13.784219034662996,13.390420947913215,10.108033029601756,12.943343627085618,12.041391918726822,13.864818101006524,54.94425470164228,50.46147666144102,56.02654900781944,43.79339590170082,52.249515453530684,48.75086702346206
80.53310838041672,8104.611886134984,-0.09823488047628004,0.25468365220751643,102.60608282980424,11.328752272438532,49.42535973095364,72.93097496397073,79.15341437918597,75.27424936067112,70.77966937879748,78.43378235672044,78.00343139632102,7995.052359779747,7825.788091130574,8297.24780383254,8127.106472481382,8105.610642283518,7925.015614684496,-0.2166735504651438,0.05146585942111681,-0.0408998015806894,0.11897735363386985,-0.21178858828510005,0.1489704287426301,-2.747535023203847,2.0656416590074045,2.230609958373673,-2.650451774372481,2.6383286194833264,0.30043375410660644,95.89933613565847,94.09142979153289,97.84316994366306,108.41257620903447,101.34814379418579,97.28060785287677,14.468650616110837,13.784219034662996,13.390420947913215,10.108033029601756,12.943343627085618,12.041391918726822,51.43735803481997,54.94425470164228,50.46147666144102,56.02654900781944,43.79339590170082,52.249515453530684
70.09581687503231,8000.789073595176,0.01589374150449352,-2.398368761635325,107.14077803193427,10.21458327748495,41.274082170788205,80.53310838041672,72.93097496397073,79.15341437918597,75.27424936067112,70.77966937879748,78.43378235672044,8104.611886134984,7995.052359779747,7825.788091130574,8297.24780383254,8127.106472481382,8105.610642283518,-0.09823488047628004,-0.2166735504651438,0.05146585942111681,-0.0408998015806894,0.11897735363386985,-0.21178858828510005,0.25468365220751643,-2.747535023203847,2.0656416590074045,2.230609958373673,-2.650451774372481,2.6383286194833264,102.60608282980424,95.89933613565847,94.09142979153289,97.84316994366306,108.41257620903447,101.34814379418579,11.328752272438532,14.468650616110837,13.784219034662996,13.390420947913215,10.108033029601756,12.943343627085618,49.42535973095364,51.43735803481997,54.94425470164228,50.46147666144102,56.02654900781944,43.79339590170082
77.43355370891645,8343.333888296129,0.17134193405233944,0.4637496470949749,103.10955645146069,14.418510408769379,44.043145161277906,70.09581687503231,80.53310838041672,72.93097496397073,79.15341437918597,75.27424936067112,70.77966937879748,8000.789073595176,8104.611886134984,7995.052359779747,7825.788091130574,8297.24780383254,8127.106472481382,0.01589374150449352,-0.09823488047628004,-0.2166735504651438,0.05146585942111681,-0.0408998015806894,0.11897735363386985,-2.398368761635325,0.25468365220751643,-2.747535023203847,2.0656416590074045,2.230609958373673,-2.650451774372481,107.14077803193427,102.60608282980424,95.89933613565847,94.09142979153289,97.84316994366306,108.41257620903447,10.21458327748495,11.328752272438532,14.468650616110837,13.784219034662996,13.390420947913215,10.108033029601756,41.274082170788205,49.42535973095364,51.43735803481997,54.94425470164228,50.46147666144102,56.02654900781944
74.20887819837269,7827.937901054757,-0.1874625423023577,-0.2704677711212131,99.13045248195934,15.214651804861774,57.605944365017415,77.43355370891645,70.09581687503231,80.53310838041672,72.93097496397073,79.15341437918597,75.27424936067112,8343.333888296129,8000.789073595176,8104.611886134984,7995.052359779747,7825.788091130574,8297.24780383254,0.17134193405233944,0.01589374150449352,-0.09823488047628004,-0.2166735504651438,0.05146585942111681,-0.0408998015806894,0.4637496470949749,-2.398368761635325,0.25468365220751643,-2.747535023203847,2.0656416590074045,2.230609958373673,103.10955645146069,107.14077803193427,102.60608282980424,95.89933613565847,94.09142979153289,97.84316994366306,14.418510408769379,10.21458327748495,11.328752272438532,14.468650616110837,13.784219034662996,13.390420947913215,44.043145161277906,41.274082170788205,49.42535973095364,51.43735803481997,54.94425470164228,50.46147666144102
74.49950195958321,8008.002065489595,0.22279528917584823,4.109108853091016,95.91983330296723,9.5761137527487,50.575760149560175,74.20887819837269,77.43355370891645,70.09581687503231,80.53310838041672,72.93097496397073,79.15341437918597,7827.937901054757,8343.333888296129,8000.789073595176,8104.611886134984,7995.052359779747,7825.788091130574,-0.1874625423023577,0.17134193405233944,0.01589374150449352,-0.09823488047628004,-0.2166735504651438,0.05146585942111681,-0.2704677711212131,0.4637496470949749,-2.398368761635325,0.25468365220751643,-2.747535023203847,2.0656416590074045,99.13045248195934,103.10955645146069,107.14077803193427,102.60608282980424,95.89933613565847,94.09142979153289,15.214651804861774,14.418510408769379,10.21458327748495,11.328752272438532,14.468650616110837,13.784219034662996,57.605944365017415,44.043145161277906,41.274082170788205,49.42535973095364,51.43735803481997,54.94425470164228
68.64091313505152,7809.339090895812,-0.06879638765298068,-0.6287516172421217,96.93309179000906,11.20872754576109,48.7018839592327,74.49950195958321,74.20887819837269,77.43355370891645,70.09581687503231,80.53310838041672,72.93097496397073,8008.002065489595,7827.937901054757,8343.333888296129,8000.789073595176,8104.611886134984,7995.052359779747,0.22279528917584823,-0.1874625423023577,0.17134193405233944,0.01589374150449352,-0.09823488047628004,-0.2166735504651438,4.109108853091016,-0.2704677711212131,0.4637496470949749,-2.398368761635325,0.25468365220751643,-2.747535023203847,95.91983330296723,99.13045248195934,103.10955645146069,107.14077803193427,102.60608282980424,95.89933613565847,9.5761137527487,15.214651804861774,14.418510408769379,10.21458327748495,11.328752272438532,14.468650616110837,50.575760149560175,57.605944365017415,44.043145161277906,41.274082170788205,49.42535973095364,51.43735803481997
70.0853411847159,7844.207326993792,-0.01195853813152059,-1.8478516561657106,102.93795257168561,14.250489778327118,54.35097150895737,68.64091313505152,74.49950195958321,74.20887819837269,77.43355370891645,70.09581687503231,80.53310838041672,7809.339090895812,8008.002065489595,7827.937901054757,8343.333888296129,8000.789073595176,8104.611886134984,-0.06879638765298068,0.22279528917584823,-0.1874625423023577,0.17134193405233944,0.01589374150449352,-0.09823488047628004,-0.6287516172421217,4.109108853091016,-0.2704677711212131,0.4637496470949749,-2.398368761635325,0.25468365220751643,96.93309179000906,95.91983330296723,99.13045248195934,103.10955645146069,107.14077803193427,102.60608282980424,11.20872754576109,9.5761137527487,15.214651804861774,14.418510408769379,10.21458327748495,11.328752272438532,48.7018839592327,50.575760149560175,57.605944365017415,44.043145161277906,41.274082170788205,49.42535973095364
72.64759459473638,7867.503029979216,0.18025966612961764,0.19296289221255591,99.65441477076534,17.417409045121616,46.2779749182599,70.0853411847159,68.64091313505152,74.49950195958321,74.20887819837269,77.43355370891645,70.09581687503231,7844.207326993792,7809.339090895812,8008.002065489595,7827.937901054757,8343.333888296129,8000.789073595176,-0.01195853813152059,-0.06879638765298068,0.22279528917584823,-0.1874625423023577,0.17134193405233944,0.01589374150449352,-1.8478516561657106,-0.6287516172421217,4.109108853091016,-0.2704677711212131,0.4637496470949749,-2.398368761635325,102.93795257168561,96.93309179000906,95.91983330296723,99.13045248195934,103.10955645146069,107.14077803193427,14.250489778327118,11.20872754576109,9.5761137527487,15.214651804861774,14.418510408769379,10.21458327748495,54.35097150895737,48.7018839592327,50.575760149560175,57.605944365017415,44.043145161277906,41.274082170788205
80.47679644626375,8293.669064897314,0.09676848032693908,3.658052969207459,104.84168306590469,10.383453170963335,45.408520522890996,72.64759459473638,70.0853411847159,68.64091313505152,74.49950195958321,74.20887819837269,77.43355370891645,7867.503029979216,7844.207326993792,7809.339090895812,8008.002065489595,7827.937901054757,8343.333888296129,0.18025966612961764,-0.01195853813152059,-0.06879638765298068,0.22279528917584823,-0.1874625423023577,0.17134193405233944,0.19296289221255591,-1.8478516561657106,-0.6287516172421217,4.109108853091016,-0.2704677711212131,0.4637496470949749,99.65441477076534,102.93795257168561,96.93309179000906,95.91983330296723,99.13045248195934,103.10955645146069,17.417409045121616,14.250489778327118,11.20872754576109,9.5761137527487,15.214651804861774,14.418510408769379,46.2779749182599,54.35097150895737,48.7018839592327,50.575760149560175,57.605944365017415,44.043145161277906
73.2175422974659,7841.603470979275,-0.02679222072995735,-1.3482305210231331,103.660388066594,13.118949218202035,48.588455520547555,80.47679644626375,72.64759459473638,70.0853411847159,68.64091313505152,74.49950195958321,74.20887819837269,8293.669064897314,7867.503029979216,7844.207326993792,7809.339090895812,8008.002065489595,7827.937901054757,0.09676848032693908,0.18025966612961764,-0.01195853813152059,-0.06879638765298068,0.22279528917584823,-0.1874625423023577,3.658052969207459,0.19296289221255591,-1.8478516561657106,-0.6287516172421217,4.109108853091016,-0.2704677711212131,104.84168306590469,99.65441477076534,102.93795257168561,96.93309179000906,95.91983330296723,99.13045248195934,10.383453170963335,17.417409045121616,14.250489778327118,11.20872754576109,9.5761137527487,15.214651804861774,45.408520522890996,46.2779749182599,54.35097150895737,48.7018839592327,50.575760149560175,57.605944365017415
71.51523753694931,7991.586545087622,-0.35102912323366997,-2.610397390387023,103.17968540234205,15.185564218924737,49.43958521990467,73.2175422974659,80.47679644626375,72.64759459473638,70.0853411847159,68.64091313505152,74.49950195958321,7841.603470979275,8293.669064897314,7867.503029979216,7844.207326993792,7809.339090895812,8008.002065489595,-0.02679222072995735,0.09676848032693908,0.18025966612961764,-0.01195853813152059,-0.06879638765298068,0.22279528917584823,-1.3482305210231331,3.658052969207459,0.19296289221255591,-1.8478516561657106,-0.6287516172421217,4.109108853091016,103.660388066594,104.84168306590469,99.65441477076534,102.93795257168561,96.93309179000906,95.91983330296723,13.118949218202035,10.383453170963335,17.417409045121616,14.250489778327118,11.20872754576109,9.5761137527487,48.588455520547555,45.408520522890996,46.2779749182599,54.35097150895737,48.7018839592327,50.575760149560175
